Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
U8,108,2024-03-12 14:45:00,2024-03-12 14:34:00,A,LCA,LARNACA,CYPRUS,3,LANDED
EK,2346,2024-03-12 14:20:00,2024-03-12 14:36:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1126,2024-03-12 14:20:00,2024-03-12 14:36:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
LY,2366,2024-03-12 14:55:00,2024-03-12 14:42:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
LY,5107,2024-03-12 14:05:00,2024-03-12 14:43:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
TO,3452,2024-03-12 14:30:00,2024-03-12 14:47:00,A,ORY,PARIS,FRANCE,3,LANDED
NH,5621,2024-03-12 14:45:00,2024-03-12 14:52:00,A,VIE,VIENNA,AUSTRIA,3,LANDED
OS,857,2024-03-12 14:45:00,2024-03-12 14:52:00,A,VIE,VIENNA,AUSTRIA,3,LANDED
ET,419,2024-03-12 14:35:00,2024-03-12 15:00:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
LY,8809,2024-03-12 14:35:00,2024-03-12 15:00:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
LY,327,2024-03-12 13:20:00,2024-03-12 15:02:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3159,2024-03-12 13:20:00,2024-03-12 15:02:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AM,7856,2024-03-12 15:20:00,2024-03-12 15:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
AR,7856,2024-03-12 15:20:00,2024-03-12 15:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
B6,6456,2024-03-12 15:20:00,2024-03-12 15:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
DL,7431,2024-03-12 15:20:00,2024-03-12 15:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,008,2024-03-12 15:20:00,2024-03-12 15:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
CY,111,2024-03-12 15:00:00,2024-03-12 15:13:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
6H,561A,2024-03-12 15:15:00,2024-03-12 15:15:00,D,ATH,ATHENS,GREECE,3,CANCELED
AA,9264,2024-03-12 15:05:00,2024-03-12 15:17:00,A,MUC,MUNICH,GERMANY,3,LANDED
LY,354,2024-03-12 15:05:00,2024-03-12 15:17:00,A,MUC,MUNICH,GERMANY,3,LANDED
LY,355,2024-03-12 14:35:00,2024-03-12 15:20:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
SK,3179,2024-03-12 14:35:00,2024-03-12 15:20:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
IZ,816,2024-03-12 15:35:00,2024-03-12 15:29:00,A,ETM,RAMON,ISRAEL,3,LANDED
LO,153,2024-03-12 15:50:00,2024-03-12 15:45:00,A,WAW,WARSAW,POLAND,3,LANDED
U8,109,2024-03-12 15:45:00,2024-03-12 15:45:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
6H,662,2024-03-12 15:50:00,2024-03-12 15:46:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
LY,2372,2024-03-12 15:35:00,2024-03-12 15:52:00,A,BER,BERLIN,GERMANY,3,LANDED
SK,3154,2024-03-12 15:35:00,2024-03-12 15:52:00,A,BER,BERLIN,GERMANY,3,LANDED
LY,346,2024-03-12 16:00:00,2024-03-12 15:54:00,A,GVA,GENEVA,SWITZERLAND,3,LANDED
LY,382,2024-03-12 16:00:00,2024-03-12 15:57:00,A,MXP,MILAN,ITALY,3,LANDED
SK,3184,2024-03-12 16:00:00,2024-03-12 15:57:00,A,MXP,MILAN,ITALY,3,LANDED
AR,7211,2024-03-12 15:20:00,2024-03-12 16:07:00,D,FCO,ROME,ITALY,3,DEPARTED
AZ,807,2024-03-12 15:20:00,2024-03-12 16:07:00,D,FCO,ROME,ITALY,3,DEPARTED
JU,7379,2024-03-12 15:20:00,2024-03-12 16:07:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,387,2024-03-12 15:45:00,2024-03-12 16:16:00,D,MXP,MILAN,ITALY,3,DEPARTED
SK,3183,2024-03-12 15:45:00,2024-03-12 16:16:00,D,MXP,MILAN,ITALY,3,DEPARTED
TO,3453,2024-03-12 15:40:00,2024-03-12 16:22:00,D,ORY,PARIS,FRANCE,3,DEPARTED
W6,4427,2024-03-12 15:40:00,2024-03-12 16:23:00,A,SOF,SOFIA,BULGARIA,3,LANDED
OS,858,2024-03-12 15:40:00,2024-03-12 16:27:00,D,VIE,VIENNA,AUSTRIA,3,DEPARTED
IB,2393,2024-03-12 16:35:00,2024-03-12 16:35:00,A,BCN,BARCELONA,SPAIN,3,LANDED
LY,394,2024-03-12 16:35:00,2024-03-12 16:35:00,A,BCN,BARCELONA,SPAIN,3,LANDED
AF,963,2024-03-12 15:50:00,2024-03-12 16:37:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AM,7851,2024-03-12 16:10:00,2024-03-12 16:39:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LY,339,2024-03-12 16:10:00,2024-03-12 16:39:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
SK,3151,2024-03-12 16:10:00,2024-03-12 16:39:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
6H,564,2024-03-12 17:00:00,2024-03-12 16:44:00,A,ATH,ATHENS,GREECE,3,LANDED
LY,363,2024-03-12 16:15:00,2024-03-12 16:45:00,D,VIE,VIENNA,AUSTRIA,3,DEPARTED
IZ,414,2024-03-12 17:00:00,2024-03-12 16:46:00,A,BUS,BATUMI,GEORGIA,3,LANDED
IZ,821,2024-03-12 16:30:00,2024-03-12 16:47:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
LY,338,2024-03-12 16:50:00,2024-03-12 16:49:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
SK,3150,2024-03-12 16:50:00,2024-03-12 16:49:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
6H,561,2024-03-12 15:15:00,2024-03-12 16:49:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LO,154,2024-03-12 17:00:00,2024-03-12 17:07:00,D,WAW,WARSAW,POLAND,3,DEPARTED
LY,348,2024-03-12 17:05:00,2024-03-12 17:09:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDED
SK,3188,2024-03-12 17:05:00,2024-03-12 17:09:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDED
AM,7853,2024-03-12 16:50:00,2024-03-12 17:10:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,325,2024-03-12 16:50:00,2024-03-12 17:10:00,D,CDG,PARIS,FRANCE,3,DEPARTED
6H,891,2024-03-12 16:10:00,2024-03-12 17:14:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
6H,727,2024-03-12 16:50:00,2024-03-12 17:20:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
AA,387,2024-03-12 17:30:00,2024-03-12 17:22:00,A,FCO,ROME,ITALY,3,LANDED
AR,7874,2024-03-12 17:30:00,2024-03-12 17:22:00,A,FCO,ROME,ITALY,3,LANDED
LY,384,2024-03-12 17:30:00,2024-03-12 17:22:00,A,FCO,ROME,ITALY,3,LANDED
SK,3166,2024-03-12 17:30:00,2024-03-12 17:22:00,A,FCO,ROME,ITALY,3,LANDED
TP,8897,2024-03-12 17:30:00,2024-03-12 17:22:00,A,FCO,ROME,ITALY,3,LANDED
AM,7877,2024-03-12 17:15:00,2024-03-12 17:26:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
LY,317,2024-03-12 17:15:00,2024-03-12 17:26:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
AA,9258,2024-03-12 16:40:00,2024-03-12 17:29:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,320,2024-03-12 16:40:00,2024-03-12 17:29:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,083,2024-03-12 17:25:00,2024-03-12 17:35:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
QF,5018,2024-03-12 17:25:00,2024-03-12 17:35:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
TG,4586,2024-03-12 17:25:00,2024-03-12 17:35:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
W6,4428,2024-03-12 16:30:00,2024-03-12 17:41:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
LY,5109,2024-03-12 17:30:00,2024-03-12 17:45:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
AA,9266,2024-03-12 17:50:00,2024-03-12 17:49:00,A,MAD,MADRID,SPAIN,3,LANDED
AM,7859,2024-03-12 17:50:00,2024-03-12 17:49:00,A,MAD,MADRID,SPAIN,3,LANDED
AR,7872,2024-03-12 17:50:00,2024-03-12 17:49:00,A,MAD,MADRID,SPAIN,3,LANDED
IB,2395,2024-03-12 17:50:00,2024-03-12 17:49:00,A,MAD,MADRID,SPAIN,3,LANDED
LY,396,2024-03-12 17:50:00,2024-03-12 17:49:00,A,MAD,MADRID,SPAIN,3,LANDED
A3,924,2024-03-12 18:00:00,2024-03-12 17:52:00,A,ATH,ATHENS,GREECE,3,LANDED
IZ,211,2024-03-12 17:50:00,2024-03-12 17:53:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LY,2523,2024-03-12 17:45:00,2024-03-12 18:10:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
A4,5023,2024-03-12 18:00:00,2024-03-12 18:11:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,LANDED
6H,045,2024-03-12 18:00:00,2024-03-12 18:13:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
LY,571,2024-03-12 17:50:00,2024-03-12 18:39:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
IZ,822,2024-03-12 18:55:00,2024-03-12 18:53:00,A,ETM,RAMON,ISRAEL,3,LANDED
A3,925,2024-03-12 18:50:00,2024-03-12 18:54:00,D,ATH,ATHENS,GREECE,3,DEPARTED
AI,139,2024-03-12 19:25:00,2024-03-12 19:35:00,A,DEL,NEW DELHI,INDIA,3,LANDED
A4,5024,2024-03-12 18:55:00,2024-03-12 19:35:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,DEPARTED
LY,2367,2024-03-12 19:50:00,2024-03-12 19:53:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
LY,974,2024-03-12 20:00:00,2024-03-12 20:10:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
IZ,827,2024-03-12 19:40:00,2024-03-12 20:16:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
6H,046,2024-03-12 20:30:00,2024-03-12 20:21:00,A,ETM,RAMON,ISRAEL,3,LANDED
LY,081,2024-03-12 20:05:00,2024-03-12 20:22:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
QF,5020,2024-03-12 20:05:00,2024-03-12 20:22:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
TG,4584,2024-03-12 20:05:00,2024-03-12 20:22:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
VN,3298,2024-03-12 20:05:00,2024-03-12 20:22:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
LY,5102,2024-03-12 20:20:00,2024-03-12 20:28:00,A,WAW,WARSAW,POLAND,3,LANDED
LY,543,2024-03-12 20:15:00,2024-03-12 20:31:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LY,5133,2024-03-12 20:00:00,2024-03-12 20:33:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
AA,9259,2024-03-12 20:00:00,2024-03-12 20:36:00,A,CDG,PARIS,FRANCE,3,LANDED
AM,7862,2024-03-12 20:00:00,2024-03-12 20:36:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,324,2024-03-12 20:00:00,2024-03-12 20:36:00,A,CDG,PARIS,FRANCE,3,LANDED
SK,3160,2024-03-12 20:00:00,2024-03-12 20:36:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,612,2024-03-12 20:55:00,2024-03-12 20:52:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
S7,4483,2024-03-12 20:55:00,2024-03-12 20:52:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
AA,9260,2024-03-12 21:05:00,2024-03-12 21:01:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
LY,316,2024-03-12 21:05:00,2024-03-12 21:01:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
LY,5108,2024-03-12 20:20:00,2024-03-12 21:13:00,A,TBS,TBILISI,GEORGIA,3,LANDED
AI,140,2024-03-12 21:10:00,2024-03-12 21:24:00,D,DEL,NEW DELHI,INDIA,3,DEPARTED
6H,562,2024-03-12 20:30:00,2024-03-12 21:40:00,A,ATH,ATHENS,GREECE,3,LANDED
6H,585,2024-03-12 21:35:00,2024-03-12 21:43:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
IZ,828,2024-03-12 21:45:00,2024-03-12 22:00:00,A,ETM,RAMON,ISRAEL,3,LANDING
LY,088,2024-03-12 22:05:00,2024-03-12 22:09:00,A,HKT,PHUKET,THAILAND,3,LANDING
IZ,282,2024-03-12 22:45:00,2024-03-12 22:19:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDING
IZ,212,2024-03-12 22:55:00,2024-03-12 22:43:00,A,ATH,ATHENS,GREECE,3,FINAL
LY,092,2024-03-12 22:05:00,2024-03-12 22:50:00,A,NRT,TOKYO,JAPAN,3,FINAL
H7,457,2024-03-12 23:00:00,2024-03-12 23:10:00,A,RMO,CHISINAU,MOLDOVA,3,FINAL
LY,5134,2024-03-12 23:10:00,2024-03-12 23:10:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
6H,892,2024-03-12 22:25:00,2024-03-12 23:20:00,A,TBS,TBILISI,GEORGIA,3,FINAL
H7,458,2024-03-13 00:00:00,2024-03-13 00:00:00,D,RMO,CHISINAU,MOLDOVA,3,ON TIME
ET,404,2024-03-13 00:35:00,2024-03-13 00:07:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,FINAL
LY,8804,2024-03-13 00:35:00,2024-03-13 00:07:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,FINAL
6H,728,2024-03-13 00:30:00,2024-03-13 00:25:00,A,BUD,BUDAPEST,HUNGARY,3,FINAL
LY,356,2024-03-13 00:35:00,2024-03-13 00:32:00,A,FRA,FRANKFURT,GERMANY,3,FINAL
LY,572,2024-03-13 00:20:00,2024-03-13 00:35:00,A,OTP,BUCHAREST,ROMANIA,3,NOT FINAL
LY,5110,2024-03-12 23:50:00,2024-03-13 00:40:00,A,TBS,TBILISI,GEORGIA,3,DELAYED
AM,7869,2024-03-13 00:45:00,2024-03-13 00:45:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
AM,7875,2024-03-13 00:45:00,2024-03-13 00:45:00,D,LAX,LOS ANGELES,UNITED STATES,3,ON TIME
AR,7853,2024-03-13 00:45:00,2024-03-13 00:45:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
B6,6451,2024-03-13 00:45:00,2024-03-13 00:45:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
B6,6461,2024-03-13 00:45:00,2024-03-13 00:45:00,D,LAX,LOS ANGELES,UNITED STATES,3,ON TIME
DL,7424,2024-03-13 00:45:00,2024-03-13 00:45:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
DL,7428,2024-03-13 00:45:00,2024-03-13 00:45:00,D,LAX,LOS ANGELES,UNITED STATES,3,ON TIME
LY,001,2024-03-13 00:45:00,2024-03-13 00:45:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
LY,005,2024-03-13 00:45:00,2024-03-13 00:45:00,D,LAX,LOS ANGELES,UNITED STATES,3,ON TIME
6H,586,2024-03-13 00:45:00,2024-03-13 00:45:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
B6,6481,2024-03-13 00:05:00,2024-03-13 00:50:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
DL,7441,2024-03-13 00:05:00,2024-03-13 00:50:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
LY,025,2024-03-13 00:05:00,2024-03-13 00:50:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
LY,364,2024-03-13 00:35:00,2024-03-13 00:51:00,A,VIE,VIENNA,AUSTRIA,3,FINAL
AR,7851,2024-03-13 01:00:00,2024-03-13 01:00:00,D,MIA,MIAMI,UNITED STATES,3,ON TIME
B6,6467,2024-03-13 01:00:00,2024-03-13 01:00:00,D,MIA,MIAMI,UNITED STATES,3,ON TIME
B6,6483,2024-03-13 01:00:00,2024-03-13 01:00:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
DL,7437,2024-03-13 01:00:00,2024-03-13 01:00:00,D,MIA,MIAMI,UNITED STATES,3,ON TIME
DL,7443,2024-03-13 01:00:00,2024-03-13 01:00:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
LY,017,2024-03-13 01:00:00,2024-03-13 01:00:00,D,MIA,MIAMI,UNITED STATES,3,ON TIME
LY,027,2024-03-13 01:00:00,2024-03-13 01:00:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
LY,388,2024-03-13 00:55:00,2024-03-13 01:07:00,A,MXP,MILAN,ITALY,3,FINAL
SK,3180,2024-03-13 00:55:00,2024-03-13 01:07:00,A,MXP,MILAN,ITALY,3,FINAL
TP,8901,2024-03-13 00:55:00,2024-03-13 01:07:00,A,MXP,MILAN,ITALY,3,FINAL
LY,328,2024-03-13 00:10:00,2024-03-13 01:14:00,A,CDG,PARIS,FRANCE,3,FINAL
SK,3162,2024-03-13 00:10:00,2024-03-13 01:14:00,A,CDG,PARIS,FRANCE,3,FINAL
BZ,701,2024-03-13 01:20:00,2024-03-13 01:20:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
ET,405,2024-03-13 01:30:00,2024-03-13 01:30:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,ON TIME
LY,544,2024-03-13 01:30:00,2024-03-13 01:30:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
LY,8807,2024-03-13 01:30:00,2024-03-13 01:30:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,ON TIME
LY,2524,2024-03-13 02:45:00,2024-03-13 02:45:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
LY,376,2024-03-13 02:30:00,2024-03-13 02:48:00,A,LIS,LISBON,PORTUGAL,3,DELAYED
TP,8913,2024-03-13 02:30:00,2024-03-13 02:48:00,A,LIS,LISBON,PORTUGAL,3,DELAYED
AM,7850,2024-03-13 02:55:00,2024-03-13 02:55:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
LY,336,2024-03-13 02:55:00,2024-03-13 02:55:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
SK,3152,2024-03-13 02:55:00,2024-03-13 02:55:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
A3,928,2024-03-13 03:00:00,2024-03-13 03:00:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
FB,1528,2024-03-13 03:00:00,2024-03-13 03:00:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
LY,3010,2024-03-13 03:20:00,2024-03-13 03:20:00,A,JFK,NEW YORK,UNITED STATES,3,CANCELED
OS,859,2024-03-13 03:35:00,2024-03-13 03:35:00,A,VIE,VIENNA,AUSTRIA,3,NOT FINAL
LY,2360,2024-03-13 03:40:00,2024-03-13 03:40:00,A,BUD,BUDAPEST,HUNGARY,3,NOT FINAL
LO,151,2024-03-13 03:45:00,2024-03-13 03:45:00,A,WAW,WARSAW,POLAND,3,NOT FINAL
LY,9256,2024-03-13 03:45:00,2024-03-13 03:45:00,A,WAW,WARSAW,POLAND,3,NOT FINAL
AM,7854,2024-03-13 03:55:00,2024-03-13 03:55:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
LY,326,2024-03-13 03:55:00,2024-03-13 03:55:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
SK,3158,2024-03-13 03:55:00,2024-03-13 03:55:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
LY,134,2024-03-13 03:20:00,2024-03-13 04:27:00,A,JFK,NEW YORK,UNITED STATES,3,FINAL
QS,1286,2024-03-13 04:35:00,2024-03-13 04:35:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
AA,9267,2024-03-13 05:05:00,2024-03-13 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
AM,7876,2024-03-13 05:05:00,2024-03-13 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
BZ,251,2024-03-13 05:05:00,2024-03-13 05:05:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
LY,318,2024-03-13 05:05:00,2024-03-13 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
SK,3174,2024-03-13 05:05:00,2024-03-13 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
A3,929,2024-03-13 05:15:00,2024-03-13 05:15:00,D,ATH,ATHENS,GREECE,3,ON TIME
FB,1529,2024-03-13 05:15:00,2024-03-13 05:15:00,D,ATH,ATHENS,GREECE,3,ON TIME
JU,7623,2024-03-13 05:15:00,2024-03-13 05:15:00,D,ATH,ATHENS,GREECE,3,ON TIME
LO,152,2024-03-13 05:20:00,2024-03-13 05:20:00,D,WAW,WARSAW,POLAND,3,ON TIME
LY,9255,2024-03-13 05:20:00,2024-03-13 05:20:00,D,WAW,WARSAW,POLAND,3,ON TIME
NH,5620,2024-03-13 05:20:00,2024-03-13 05:20:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
OS,860,2024-03-13 05:20:00,2024-03-13 05:20:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
QS,1287,2024-03-13 05:35:00,2024-03-13 05:35:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
AA,9262,2024-03-13 05:50:00,2024-03-13 05:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
AM,7867,2024-03-13 05:50:00,2024-03-13 05:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,319,2024-03-13 05:50:00,2024-03-13 05:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
SK,3161,2024-03-13 05:50:00,2024-03-13 05:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
AM,7864,2024-03-13 05:55:00,2024-03-13 05:55:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LY,337,2024-03-13 05:55:00,2024-03-13 05:55:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LY,357,2024-03-13 05:55:00,2024-03-13 05:55:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
SK,3155,2024-03-13 05:55:00,2024-03-13 05:55:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
SK,3165,2024-03-13 05:55:00,2024-03-13 05:55:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
LY,2371,2024-03-13 06:00:00,2024-03-13 06:00:00,D,BER,BERLIN,GERMANY,3,ON TIME
SK,3157,2024-03-13 06:00:00,2024-03-13 06:00:00,D,BER,BERLIN,GERMANY,3,ON TIME
LY,082,2024-03-13 06:15:00,2024-03-13 06:01:00,A,BKK,BANGKOK,THAILAND,3,FINAL
QF,5021,2024-03-13 06:15:00,2024-03-13 06:01:00,A,BKK,BANGKOK,THAILAND,3,FINAL
TG,5483,2024-03-13 06:15:00,2024-03-13 06:01:00,A,BKK,BANGKOK,THAILAND,3,FINAL
VN,3299,2024-03-13 06:15:00,2024-03-13 06:01:00,A,BKK,BANGKOK,THAILAND,3,FINAL
AR,7877,2024-03-13 06:10:00,2024-03-13 06:10:00,D,FCO,ROME,ITALY,3,ON TIME
B6,6484,2024-03-13 06:35:00,2024-03-13 06:10:00,A,EWR,NEWARK,UNITED STATES,3,FINAL
DL,7444,2024-03-13 06:35:00,2024-03-13 06:10:00,A,EWR,NEWARK,UNITED STATES,3,FINAL
LY,028,2024-03-13 06:35:00,2024-03-13 06:10:00,A,EWR,NEWARK,UNITED STATES,3,FINAL
LY,345,2024-03-13 06:10:00,2024-03-13 06:10:00,D,GVA,GENEVA,SWITZERLAND,3,ON TIME
LY,385,2024-03-13 06:10:00,2024-03-13 06:10:00,D,FCO,ROME,ITALY,3,ON TIME
SK,3167,2024-03-13 06:10:00,2024-03-13 06:10:00,D,FCO,ROME,ITALY,3,ON TIME
TP,8898,2024-03-13 06:10:00,2024-03-13 06:10:00,D,FCO,ROME,ITALY,3,ON TIME
AA,9265,2024-03-13 06:15:00,2024-03-13 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
AM,7879,2024-03-13 06:15:00,2024-03-13 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
AR,7871,2024-03-13 06:15:00,2024-03-13 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
IB,2394,2024-03-13 06:15:00,2024-03-13 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
LY,395,2024-03-13 06:15:00,2024-03-13 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
LY,347,2024-03-13 06:25:00,2024-03-13 06:25:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
SK,3189,2024-03-13 06:25:00,2024-03-13 06:25:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
IB,2392,2024-03-13 06:30:00,2024-03-13 06:30:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
IZ,801,2024-03-13 06:30:00,2024-03-13 06:30:00,D,ETM,RAMON,ISRAEL,3,ON TIME
LY,361,2024-03-13 06:30:00,2024-03-13 06:30:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
LY,393,2024-03-13 06:30:00,2024-03-13 06:30:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
LY,004,2024-03-13 06:50:00,2024-03-13 06:47:00,A,JFK,NEW YORK,UNITED STATES,3,FINAL
LY,381,2024-03-13 06:50:00,2024-03-13 06:50:00,D,MXP,MILAN,ITALY,3,ON TIME
LY,5101,2024-03-13 06:50:00,2024-03-13 06:50:00,D,WAW,WARSAW,POLAND,3,ON TIME
LY,541,2024-03-13 06:50:00,2024-03-13 06:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
SK,3185,2024-03-13 06:50:00,2024-03-13 06:50:00,D,MXP,MILAN,ITALY,3,ON TIME
TP,8910,2024-03-13 06:50:00,2024-03-13 06:50:00,D,MXP,MILAN,ITALY,3,ON TIME
IZ,103,2024-03-13 06:55:00,2024-03-13 06:55:00,D,VNO,VILNIUS,LITHUANIA,3,ON TIME
LY,311,2024-03-13 07:00:00,2024-03-13 07:00:00,D,LTN,LONDON LUTON,UNITED KINGDOM,3,ON TIME
LY,5131,2024-03-13 07:00:00,2024-03-13 07:00:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
LY,573,2024-03-13 07:00:00,2024-03-13 07:00:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
LY,2365,2024-03-13 07:05:00,2024-03-13 07:05:00,D,BUD,BUDAPEST,HUNGARY,3,ON TIME
BZ,132,2024-03-13 07:10:00,2024-03-13 07:10:00,D,FCO,ROME,ITALY,3,ON TIME
6H,661,2024-03-13 07:20:00,2024-03-13 07:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
LY,551,2024-03-13 07:30:00,2024-03-13 07:30:00,D,SOF,SOFIA,BULGARIA,3,ON TIME
