Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
LY,388,2024-03-14 01:30:00,2024-03-14 01:28:00,A,MXP,MILAN,ITALY,3,LANDED
SK,3180,2024-03-14 01:30:00,2024-03-14 01:28:00,A,MXP,MILAN,ITALY,3,LANDED
TP,8901,2024-03-14 01:30:00,2024-03-14 01:28:00,A,MXP,MILAN,ITALY,3,LANDED
AR,7851,2024-03-14 01:00:00,2024-03-14 01:30:00,D,MIA,MIAMI,UNITED STATES,3,DEPARTED
B6,6467,2024-03-14 01:00:00,2024-03-14 01:30:00,D,MIA,MIAMI,UNITED STATES,3,DEPARTED
DL,7437,2024-03-14 01:00:00,2024-03-14 01:30:00,D,MIA,MIAMI,UNITED STATES,3,DEPARTED
LY,017,2024-03-14 01:00:00,2024-03-14 01:30:00,D,MIA,MIAMI,UNITED STATES,3,DEPARTED
ET,405,2024-03-14 01:30:00,2024-03-14 01:38:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
LY,8807,2024-03-14 01:30:00,2024-03-14 01:38:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
BZ,461,2024-03-14 00:55:00,2024-03-14 01:44:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
AA,387,2024-03-14 02:15:00,2024-03-14 02:08:00,A,FCO,ROME,ITALY,3,LANDED
AR,7874,2024-03-14 02:15:00,2024-03-14 02:08:00,A,FCO,ROME,ITALY,3,LANDED
LY,384,2024-03-14 02:15:00,2024-03-14 02:08:00,A,FCO,ROME,ITALY,3,LANDED
SK,3166,2024-03-14 02:15:00,2024-03-14 02:08:00,A,FCO,ROME,ITALY,3,LANDED
TP,8897,2024-03-14 02:15:00,2024-03-14 02:08:00,A,FCO,ROME,ITALY,3,LANDED
LY,376,2024-03-14 02:30:00,2024-03-14 02:14:00,A,LIS,LISBON,PORTUGAL,3,LANDED
TP,8913,2024-03-14 02:30:00,2024-03-14 02:14:00,A,LIS,LISBON,PORTUGAL,3,LANDED
LY,2360,2024-03-14 02:40:00,2024-03-14 02:19:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
LY,2524,2024-03-14 02:45:00,2024-03-14 02:20:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
LY,352,2024-03-14 02:20:00,2024-03-14 02:30:00,A,MUC,MUNICH,GERMANY,3,LANDED
SK,3178,2024-03-14 02:20:00,2024-03-14 02:30:00,A,MUC,MUNICH,GERMANY,3,LANDED
AM,7850,2024-03-14 02:55:00,2024-03-14 02:52:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
LY,336,2024-03-14 02:55:00,2024-03-14 02:52:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
SK,3152,2024-03-14 02:55:00,2024-03-14 02:52:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
A3,928,2024-03-14 03:00:00,2024-03-14 02:57:00,A,ATH,ATHENS,GREECE,3,LANDED
FB,1528,2024-03-14 03:00:00,2024-03-14 02:57:00,A,ATH,ATHENS,GREECE,3,LANDED
AM,7854,2024-03-14 03:55:00,2024-03-14 03:28:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,326,2024-03-14 03:55:00,2024-03-14 03:28:00,A,CDG,PARIS,FRANCE,3,LANDED
SK,3158,2024-03-14 03:55:00,2024-03-14 03:28:00,A,CDG,PARIS,FRANCE,3,LANDED
IB,2391,2024-03-14 04:00:00,2024-03-14 03:33:00,A,BCN,BARCELONA,SPAIN,3,LANDED
LY,392,2024-03-14 04:00:00,2024-03-14 03:33:00,A,BCN,BARCELONA,SPAIN,3,LANDED
OS,859,2024-03-14 03:35:00,2024-03-14 03:41:00,A,VIE,VIENNA,AUSTRIA,3,LANDED
LO,151,2024-03-14 03:45:00,2024-03-14 03:55:00,A,WAW,WARSAW,POLAND,3,LANDED
LY,9256,2024-03-14 03:45:00,2024-03-14 03:55:00,A,WAW,WARSAW,POLAND,3,LANDED
QS,1286,2024-03-14 04:35:00,2024-03-14 04:05:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
AM,7878,2024-03-14 04:25:00,2024-03-14 04:13:00,A,MAD,MADRID,SPAIN,3,LANDED
AR,7870,2024-03-14 04:25:00,2024-03-14 04:13:00,A,MAD,MADRID,SPAIN,3,LANDED
IB,2397,2024-03-14 04:25:00,2024-03-14 04:13:00,A,MAD,MADRID,SPAIN,3,LANDED
LY,398,2024-03-14 04:25:00,2024-03-14 04:13:00,A,MAD,MADRID,SPAIN,3,LANDED
AA,9267,2024-03-14 05:05:00,2024-03-14 04:37:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
AM,7876,2024-03-14 05:05:00,2024-03-14 04:37:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
LY,318,2024-03-14 05:05:00,2024-03-14 04:37:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
SK,3174,2024-03-14 05:05:00,2024-03-14 04:37:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
BZ,251,2024-03-14 05:05:00,2024-03-14 05:02:00,A,BCN,BARCELONA,SPAIN,3,LANDED
IZ,302,2024-03-14 05:15:00,2024-03-14 05:31:00,A,VNO,VILNIUS,LITHUANIA,3,LANDED
A3,929,2024-03-14 05:15:00,2024-03-14 05:32:00,D,ATH,ATHENS,GREECE,3,DEPARTED
FB,1529,2024-03-14 05:15:00,2024-03-14 05:32:00,D,ATH,ATHENS,GREECE,3,DEPARTED
JU,7623,2024-03-14 05:15:00,2024-03-14 05:32:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LY,551,2024-03-14 05:20:00,2024-03-14 05:35:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
NH,5620,2024-03-14 05:20:00,2024-03-14 05:39:00,D,VIE,VIENNA,AUSTRIA,3,DEPARTED
OS,860,2024-03-14 05:20:00,2024-03-14 05:39:00,D,VIE,VIENNA,AUSTRIA,3,DEPARTED
LY,004,2024-03-14 05:50:00,2024-03-14 05:42:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
QS,1287,2024-03-14 05:35:00,2024-03-14 05:45:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,311,2024-03-14 05:30:00,2024-03-14 05:46:00,D,LTN,LONDON LUTON,UNITED KINGDOM,3,DEPARTED
AR,7850,2024-03-14 06:45:00,2024-03-14 05:48:00,A,MIA,MIAMI,UNITED STATES,3,LANDED
B6,6468,2024-03-14 06:45:00,2024-03-14 05:48:00,A,MIA,MIAMI,UNITED STATES,3,LANDED
DL,7438,2024-03-14 06:45:00,2024-03-14 05:48:00,A,MIA,MIAMI,UNITED STATES,3,LANDED
LY,018,2024-03-14 06:45:00,2024-03-14 05:48:00,A,MIA,MIAMI,UNITED STATES,3,LANDED
AA,9262,2024-03-14 05:30:00,2024-03-14 05:51:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AM,7867,2024-03-14 05:30:00,2024-03-14 05:51:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,319,2024-03-14 05:30:00,2024-03-14 05:51:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3161,2024-03-14 05:30:00,2024-03-14 05:51:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LO,152,2024-03-14 05:20:00,2024-03-14 05:53:00,D,WAW,WARSAW,POLAND,3,DEPARTED
LY,9255,2024-03-14 05:20:00,2024-03-14 05:53:00,D,WAW,WARSAW,POLAND,3,DEPARTED
LY,347,2024-03-14 05:45:00,2024-03-14 05:56:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
SK,3189,2024-03-14 05:45:00,2024-03-14 05:56:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
AM,7864,2024-03-14 05:55:00,2024-03-14 06:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LY,337,2024-03-14 05:55:00,2024-03-14 06:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
SK,3155,2024-03-14 05:55:00,2024-03-14 06:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
IZ,104,2024-03-14 06:50:00,2024-03-14 06:16:00,A,VNO,VILNIUS,LITHUANIA,3,LANDED
LY,082,2024-03-14 06:15:00,2024-03-14 06:19:00,A,BKK,BANGKOK,THAILAND,3,LANDED
QF,5021,2024-03-14 06:15:00,2024-03-14 06:19:00,A,BKK,BANGKOK,THAILAND,3,LANDED
TG,5483,2024-03-14 06:15:00,2024-03-14 06:19:00,A,BKK,BANGKOK,THAILAND,3,LANDED
VN,3299,2024-03-14 06:15:00,2024-03-14 06:19:00,A,BKK,BANGKOK,THAILAND,3,LANDED
AR,7877,2024-03-14 06:10:00,2024-03-14 06:23:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,385,2024-03-14 06:10:00,2024-03-14 06:23:00,D,FCO,ROME,ITALY,3,DEPARTED
SK,3167,2024-03-14 06:10:00,2024-03-14 06:23:00,D,FCO,ROME,ITALY,3,DEPARTED
TP,8898,2024-03-14 06:10:00,2024-03-14 06:23:00,D,FCO,ROME,ITALY,3,DEPARTED
AA,9265,2024-03-14 06:15:00,2024-03-14 06:27:00,D,MAD,MADRID,SPAIN,3,DEPARTED
AM,7879,2024-03-14 06:15:00,2024-03-14 06:27:00,D,MAD,MADRID,SPAIN,3,DEPARTED
AR,7871,2024-03-14 06:15:00,2024-03-14 06:27:00,D,MAD,MADRID,SPAIN,3,DEPARTED
IB,2394,2024-03-14 06:15:00,2024-03-14 06:27:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,395,2024-03-14 06:15:00,2024-03-14 06:27:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,971,2024-03-14 06:10:00,2024-03-14 06:30:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
LY,361,2024-03-14 06:30:00,2024-03-14 06:33:00,D,VIE,VIENNA,AUSTRIA,3,DEPARTED
LY,345,2024-03-14 06:10:00,2024-03-14 06:36:00,D,GVA,GENEVA,SWITZERLAND,3,DEPARTED
LY,2371,2024-03-14 05:55:00,2024-03-14 06:39:00,D,BER,BERLIN,GERMANY,3,DEPARTED
SK,3157,2024-03-14 05:55:00,2024-03-14 06:39:00,D,BER,BERLIN,GERMANY,3,DEPARTED
IB,2392,2024-03-14 06:30:00,2024-03-14 06:44:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
LY,393,2024-03-14 06:30:00,2024-03-14 06:44:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
LY,024,2024-03-14 07:20:00,2024-03-14 07:05:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,573,2024-03-14 06:50:00,2024-03-14 07:08:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
LY,381,2024-03-14 06:50:00,2024-03-14 07:09:00,D,MXP,MILAN,ITALY,3,DEPARTED
SK,3185,2024-03-14 06:50:00,2024-03-14 07:09:00,D,MXP,MILAN,ITALY,3,DEPARTED
TP,8910,2024-03-14 06:50:00,2024-03-14 07:09:00,D,MXP,MILAN,ITALY,3,DEPARTED
LY,541,2024-03-14 06:50:00,2024-03-14 07:16:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LY,2365,2024-03-14 07:05:00,2024-03-14 07:24:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
IZ,415,2024-03-14 07:00:00,2024-03-14 07:26:00,D,BUS,BATUMI,GEORGIA,3,DEPARTED
IZ,801,2024-03-14 07:00:00,2024-03-14 07:28:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
BZ,112,2024-03-14 06:55:00,2024-03-14 07:33:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
6H,883,2024-03-14 07:00:00,2024-03-14 07:37:00,D,BUS,BATUMI,GEORGIA,3,DEPARTED
CY,110,2024-03-14 08:00:00,2024-03-14 07:48:00,A,LCA,LARNACA,CYPRUS,3,LANDED
BZ,442,2024-03-14 07:05:00,2024-03-14 07:49:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
LY,2521,2024-03-14 07:25:00,2024-03-14 07:50:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
6H,041,2024-03-14 07:30:00,2024-03-14 07:56:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
6H,661,2024-03-14 07:20:00,2024-03-14 07:59:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
W4,3257,2024-03-14 08:30:00,2024-03-14 08:05:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
LY,1027,2024-03-14 07:50:00,2024-03-14 08:08:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
UA,084,2024-03-14 08:20:00,2024-03-14 08:22:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
EK,2369,2024-03-14 08:05:00,2024-03-14 08:31:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1549,2024-03-14 08:05:00,2024-03-14 08:31:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
B6,6484,2024-03-14 08:50:00,2024-03-14 08:35:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
DL,7444,2024-03-14 08:50:00,2024-03-14 08:35:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,028,2024-03-14 08:50:00,2024-03-14 08:35:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
AM,7885,2024-03-14 08:20:00,2024-03-14 08:36:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,323,2024-03-14 08:20:00,2024-03-14 08:36:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3163,2024-03-14 08:20:00,2024-03-14 08:36:00,D,CDG,PARIS,FRANCE,3,DEPARTED
IZ,105,2024-03-14 08:20:00,2024-03-14 08:39:00,D,BEG,BELGRADE,SERBIA,3,DEPARTED
6H,225,2024-03-14 08:10:00,2024-03-14 08:41:00,D,RVN,ROVANIEMI,FINLAND,3,DEPARTED
LY,5101,2024-03-14 07:30:00,2024-03-14 08:44:00,D,WAW,WARSAW,POLAND,3,DEPARTED
LY,611,2024-03-14 08:20:00,2024-03-14 08:54:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
S7,4482,2024-03-14 08:20:00,2024-03-14 08:54:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
LY,5141,2024-03-14 08:35:00,2024-03-14 09:01:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
CY,111,2024-03-14 09:00:00,2024-03-14 09:11:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
IZ,211,2024-03-14 09:05:00,2024-03-14 09:17:00,D,ATH,ATHENS,GREECE,3,DEPARTED
AA,9261,2024-03-14 09:15:00,2024-03-14 09:24:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
AM,7863,2024-03-14 09:15:00,2024-03-14 09:24:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
LY,315,2024-03-14 09:15:00,2024-03-14 09:24:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
SK,3181,2024-03-14 09:15:00,2024-03-14 09:24:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
W4,3258,2024-03-14 09:25:00,2024-03-14 09:42:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
IZ,807,2024-03-14 09:40:00,2024-03-14 09:45:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
EK,2370,2024-03-14 09:20:00,2024-03-14 09:47:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1550,2024-03-14 09:20:00,2024-03-14 09:47:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
LY,009,2024-03-14 09:20:00,2024-03-14 09:50:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
IZ,802,2024-03-14 09:25:00,2024-03-14 09:59:00,A,ETM,RAMON,ISRAEL,3,LANDED
6H,042,2024-03-14 10:00:00,2024-03-14 10:01:00,A,ETM,RAMON,ISRAEL,3,LANDED
EK,2450,2024-03-14 09:30:00,2024-03-14 10:15:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1081,2024-03-14 09:30:00,2024-03-14 10:15:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
AM,7868,2024-03-14 10:20:00,2024-03-14 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
AR,7852,2024-03-14 10:20:00,2024-03-14 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
B6,6450,2024-03-14 10:20:00,2024-03-14 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
DL,7425,2024-03-14 10:20:00,2024-03-14 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,002,2024-03-14 10:20:00,2024-03-14 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
UA,085,2024-03-14 10:30:00,2024-03-14 10:42:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
HY,301,2024-03-14 10:35:00,2024-03-14 10:51:00,A,TAS,TASHKENT,UZBEKISTAN,3,LANDED
BZ,701,2024-03-14 11:20:00,2024-03-14 11:02:00,A,ATH,ATHENS,GREECE,3,LANDED
BZ,111,2024-03-14 11:35:00,2024-03-14 11:14:00,A,LCA,LARNACA,CYPRUS,3,LANDED
LY,552,2024-03-14 11:40:00,2024-03-14 11:17:00,A,SOF,SOFIA,BULGARIA,3,LANDED
IZ,2823,2024-03-14 10:40:00,2024-03-14 11:18:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
WZ,019,2024-03-14 11:25:00,2024-03-14 11:22:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
W6,5097,2024-03-14 11:15:00,2024-03-14 11:31:00,A,KRK,KRAKOW,POLAND,3,LANDED
6H,725,2024-03-14 11:15:00,2024-03-14 11:32:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
EK,2363,2024-03-14 11:40:00,2024-03-14 11:46:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
EK,2451,2024-03-14 10:45:00,2024-03-14 11:46:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1082,2024-03-14 10:45:00,2024-03-14 11:46:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1211,2024-03-14 11:40:00,2024-03-14 11:46:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
LY,5142,2024-03-14 11:45:00,2024-03-14 11:46:00,A,LCA,LARNACA,CYPRUS,3,LANDED
A3,926,2024-03-14 12:00:00,2024-03-14 11:47:00,A,ATH,ATHENS,GREECE,3,LANDED
JU,7620,2024-03-14 12:00:00,2024-03-14 11:47:00,A,ATH,ATHENS,GREECE,3,LANDED
IZ,161,2024-03-14 11:45:00,2024-03-14 11:54:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
LY,613,2024-03-14 11:45:00,2024-03-14 12:04:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
S7,4484,2024-03-14 11:45:00,2024-03-14 12:04:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
IZ,808,2024-03-14 12:05:00,2024-03-14 12:12:00,A,ETM,RAMON,ISRAEL,3,LANDED
LY,542,2024-03-14 12:05:00,2024-03-14 12:20:00,A,ATH,ATHENS,GREECE,3,LANDED
BZ,702,2024-03-14 12:15:00,2024-03-14 12:24:00,D,ATH,ATHENS,GREECE,3,DEPARTED
BZ,252,2024-03-14 12:30:00,2024-03-14 12:39:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
LY,973,2024-03-14 12:25:00,2024-03-14 12:39:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
IZ,414,2024-03-14 13:00:00,2024-03-14 12:43:00,A,BUS,BATUMI,GEORGIA,3,LANDED
HY,302,2024-03-14 12:35:00,2024-03-14 12:52:00,D,TAS,TASHKENT,UZBEKISTAN,3,DEPARTED
W6,5098,2024-03-14 12:10:00,2024-03-14 12:54:00,D,KRK,KRAKOW,POLAND,3,DEPARTED
6H,884,2024-03-14 12:45:00,2024-03-14 12:57:00,A,BUS,BATUMI,GEORGIA,3,LANDED
EK,2345,2024-03-14 13:05:00,2024-03-14 13:14:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1125,2024-03-14 13:05:00,2024-03-14 13:14:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
LY,574,2024-03-14 13:25:00,2024-03-14 13:16:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
A4,5025,2024-03-14 13:00:00,2024-03-14 13:19:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,LANDED
A3,927,2024-03-14 12:50:00,2024-03-14 13:20:00,D,ATH,ATHENS,GREECE,3,DEPARTED
EK,4978,2024-03-14 12:50:00,2024-03-14 13:20:00,D,ATH,ATHENS,GREECE,3,DEPARTED
FB,1514,2024-03-14 12:50:00,2024-03-14 13:20:00,D,ATH,ATHENS,GREECE,3,DEPARTED
JU,7621,2024-03-14 12:50:00,2024-03-14 13:20:00,D,ATH,ATHENS,GREECE,3,DEPARTED
EK,2364,2024-03-14 12:55:00,2024-03-14 13:21:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1212,2024-03-14 12:55:00,2024-03-14 13:21:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
ET,418,2024-03-14 13:35:00,2024-03-14 13:24:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
LY,8808,2024-03-14 13:35:00,2024-03-14 13:24:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
WZ,020,2024-03-14 12:45:00,2024-03-14 13:25:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
IZ,815,2024-03-14 13:10:00,2024-03-14 13:27:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
LY,5107,2024-03-14 13:05:00,2024-03-14 13:29:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
AM,7871,2024-03-14 13:00:00,2024-03-14 13:30:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AR,7855,2024-03-14 13:00:00,2024-03-14 13:30:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
B6,6455,2024-03-14 13:00:00,2024-03-14 13:30:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
DL,7430,2024-03-14 13:00:00,2024-03-14 13:30:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
LY,007,2024-03-14 13:00:00,2024-03-14 13:30:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AF,962,2024-03-14 14:05:00,2024-03-14 13:53:00,A,CDG,PARIS,FRANCE,3,LANDED
DL,8457,2024-03-14 14:05:00,2024-03-14 13:53:00,A,CDG,PARIS,FRANCE,3,LANDED
AM,7874,2024-03-14 13:50:00,2024-03-14 13:58:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
B6,6462,2024-03-14 13:50:00,2024-03-14 13:58:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
DL,7429,2024-03-14 13:50:00,2024-03-14 13:58:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
LY,006,2024-03-14 13:50:00,2024-03-14 13:58:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
LY,375,2024-03-14 13:40:00,2024-03-14 14:01:00,D,LIS,LISBON,PORTUGAL,3,DEPARTED
TP,8920,2024-03-14 13:40:00,2024-03-14 14:01:00,D,LIS,LISBON,PORTUGAL,3,DEPARTED
IZ,2824,2024-03-14 13:45:00,2024-03-14 14:05:00,A,ETM,RAMON,ISRAEL,3,LANDED
LY,327,2024-03-14 13:20:00,2024-03-14 14:06:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3159,2024-03-14 13:20:00,2024-03-14 14:06:00,D,CDG,PARIS,FRANCE,3,DEPARTED
TO,3452,2024-03-14 14:25:00,2024-03-14 14:13:00,A,ORY,PARIS,FRANCE,3,LANDED
UX,1301,2024-03-14 14:20:00,2024-03-14 14:18:00,A,MAD,MADRID,SPAIN,3,LANDED
6H,047,2024-03-14 13:45:00,2024-03-14 14:21:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
AR,7876,2024-03-14 14:30:00,2024-03-14 14:23:00,A,FCO,ROME,ITALY,3,LANDED
LY,386,2024-03-14 14:30:00,2024-03-14 14:23:00,A,FCO,ROME,ITALY,3,LANDED
B6,6482,2024-03-14 14:20:00,2024-03-14 14:24:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
DL,7442,2024-03-14 14:20:00,2024-03-14 14:24:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,026,2024-03-14 14:20:00,2024-03-14 14:24:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
AZ,806,2024-03-14 14:20:00,2024-03-14 14:26:00,A,FCO,ROME,ITALY,3,LANDED
IZ,162,2024-03-14 14:45:00,2024-03-14 14:26:00,A,LCA,LARNACA,CYPRUS,3,LANDED
JU,7378,2024-03-14 14:20:00,2024-03-14 14:26:00,A,FCO,ROME,ITALY,3,LANDED
IZ,212,2024-03-14 14:40:00,2024-03-14 14:35:00,A,ATH,ATHENS,GREECE,3,LANDED
LY,362,2024-03-14 14:55:00,2024-03-14 14:43:00,A,VIE,VIENNA,AUSTRIA,3,LANDED
EK,2346,2024-03-14 14:20:00,2024-03-14 14:48:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
